date,temp_max,temp_min,rain,humidity,radiation,soil_0_7,soil_7_28
2005-04-15,32.5,21.1,0.2,64,25.21,0.20920833333333333,0.275
2005-04-16,33.2,19.7,0.0,56,27.62,0.20525000000000002,0.275
2005-04-17,34.3,19.1,0.0,54,26.97,0.2015416666666667,0.275
2005-04-18,33.9,20.2,0.0,60,25.6,0.1995,0.275
2005-04-19,33.2,21.8,0.0,63,23.66,0.19841666666666669,0.275
2005-04-20,32.9,20.6,0.0,63,26.24,0.19800000000000004,0.275
2005-04-21,34.2,20.6,0.0,59,26.47,0.19745833333333332,0.275
2005-04-22,34.9,20.9,0.0,54,26.02,0.19658333333333333,0.275
2005-04-23,33.7,23.8,0.5,53,22.35,0.19762500000000002,0.27420833333333333
2005-04-24,33.7,24.6,0.8,54,21.65,0.20304166666666668,0.274
2005-04-25,32.3,24.1,3.6,64,19.89,0.20770833333333336,0.274
2005-04-26,30.8,23.6,15.5,74,15.34,0.28720833333333334,0.2743333333333334
2005-04-27,30.1,22.8,7.6,78,16.15,0.3925416666666666,0.279375
2005-04-28,28.6,22.0,19.5,83,14.65,0.4202916666666667,0.3082083333333333
2005-04-29,30.5,21.6,7.6,78,20.53,0.38516666666666666,0.35908333333333337
2005-04-30,33.0,22.5,0.2,65,24.39,0.39916666666666667,0.35766666666666663
2005-05-01,32.9,23.4,0.0,62,24.68,0.36120833333333335,0.3532916666666666
2005-05-02,32.6,24.1,2.0,65,23.72,0.332125,0.3477083333333333
2005-05-03,33.4,22.7,0.0,65,24.03,0.31516666666666665,0.34270833333333334
2005-05-04,33.9,22.3,0.2,63,24.36,0.28958333333333336,0.33758333333333335
2005-05-05,33.8,24.1,0.2,58,23.82,0.2671666666666667,0.3325
2005-05-06,34.8,24.1,1.0,63,24.16,0.2527916666666667,0.32745833333333335
2005-05-07,33.0,23.8,3.8,71,20.05,0.26395833333333335,0.3235
2005-05-08,31.8,23.3,8.5,75,19.39,0.31616666666666665,0.3209166666666667
2005-05-09,31.1,23.1,0.5,72,19.53,0.3539583333333334,0.3199166666666667
2005-05-10,29.9,22.9,2.6,74,17.37,0.3375416666666667,0.31854166666666667
2005-05-11,30.5,23.4,6.9,75,19.88,0.358875,0.3175
2005-05-12,31.5,22.8,6.0,76,19.84,0.39770833333333333,0.31883333333333336
2005-05-13,31.0,23.3,0.6,74,20.27,0.3983333333333334,0.32145833333333335
2005-05-14,31.6,23.2,4.1,74,21.23,0.37525000000000003,0.32095833333333335
2005-05-15,30.6,21.8,0.5,77,18.55,0.3793333333333333,0.3205
2005-05-16,31.2,22.2,3.1,77,20.28,0.37266666666666665,0.319375
2005-05-17,31.6,22.3,3.0,76,22.19,0.3755,0.31854166666666667
2005-05-18,31.5,22.1,5.4,78,21.12,0.373,0.31725
2005-05-19,30.5,22.1,1.6,78,19.52,0.39687500000000003,0.3179166666666667
2005-05-20,30.3,21.5,3.1,78,21.58,0.40625,0.3196666666666667
2005-05-21,30.1,22.5,5.8,77,21.72,0.416,0.3219166666666667
2005-05-22,28.6,22.6,3.5,79,14.45,0.42483333333333334,0.32666666666666666
2005-05-23,30.1,21.8,4.9,78,21.77,0.4230833333333333,0.3309166666666667
2005-05-24,30.3,22.0,6.4,81,20.23,0.4314166666666666,0.33520833333333333
2005-05-25,31.5,21.2,6.3,79,22.71,0.4302083333333333,0.3415000000000001
2005-05-26,30.6,22.0,3.3,78,22.29,0.441,0.3504583333333333
2005-05-27,31.0,22.0,3.5,77,22.54,0.4129583333333333,0.35233333333333333
2005-05-28,31.3,22.0,2.4,78,21.57,0.40045833333333336,0.35120833333333334
2005-05-29,30.1,22.8,11.6,77,17.91,0.4170416666666667,0.3505416666666667
2005-05-30,30.3,21.8,4.5,80,18.94,0.4345833333333333,0.3565416666666667
2005-05-31,30.3,22.1,1.3,76,20.35,0.4174583333333333,0.3593333333333333
2005-06-01,30.9,22.1,0.8,72,21.5,0.3866666666666667,0.35720833333333335
2005-06-02,30.7,23.0,0.7,72,19.26,0.359375,0.35325
2005-06-03,30.9,23.2,4.2,72,19.27,0.3448333333333333,0.3495
2005-06-04,31.6,22.8,6.1,74,21.72,0.35033333333333333,0.3459999999999999
2005-06-05,30.0,23.3,9.4,77,16.0,0.38558333333333333,0.34425
2005-06-06,30.4,23.1,4.5,76,19.11,0.40720833333333334,0.3461666666666667
2005-06-07,31.1,23.1,4.3,75,19.06,0.399875,0.3463333333333333
2005-06-08,30.7,23.2,7.6,78,14.64,0.416625,0.34708333333333335
2005-06-09,27.5,22.2,3.4,82,11.6,0.4415833333333334,0.35462499999999997
2005-06-10,27.9,22.1,0.4,78,14.25,0.413875,0.3584583333333333
2005-06-11,31.1,22.5,1.2,70,21.0,0.38533333333333336,0.35662499999999997
2005-06-12,32.0,23.8,0.8,72,20.69,0.360125,0.35283333333333333
2005-06-13,32.2,23.1,0.3,68,24.24,0.33916666666666667,0.3480833333333333
2005-06-14,32.4,23.4,1.0,70,22.84,0.3155833333333333,0.343375
2005-06-15,32.0,23.3,6.7,76,19.55,0.3237083333333333,0.33949999999999997
2005-06-16,32.0,22.9,13.3,78,20.98,0.38629166666666664,0.337625
2005-06-17,30.9,22.6,2.0,76,20.48,0.4319583333333333,0.34733333333333327
2005-06-18,29.9,23.1,0.0,75,17.33,0.4019166666666667,0.3487916666666666
2005-06-19,31.5,22.5,2.5,73,22.15,0.37529166666666663,0.3460833333333333
2005-06-20,30.8,22.9,1.1,73,22.14,0.3615833333333333,0.3426666666666667
2005-06-21,32.1,22.5,0.5,70,24.23,0.33816666666666667,0.339
2005-06-22,31.4,22.9,3.5,76,20.38,0.32783333333333337,0.33545833333333336
2005-06-23,29.8,22.0,3.6,79,17.23,0.36154166666666665,0.3330416666666667
2005-06-24,29.8,22.3,7.7,80,17.86,0.37833333333333335,0.33158333333333334
2005-06-25,29.0,22.1,0.7,76,19.57,0.388125,0.33158333333333334
2005-06-26,29.9,22.1,0.2,75,17.73,0.36504166666666665,0.330125
2005-06-27,30.7,22.4,2.1,75,19.3,0.3445833333333333,0.328
2005-06-28,25.8,21.5,9.9,88,7.72,0.38516666666666666,0.3280416666666667
2005-06-29,28.1,21.6,14.7,83,16.0,0.4565416666666667,0.34758333333333336
2005-06-30,28.4,21.8,9.8,80,15.87,0.4663333333333333,0.3817083333333333
2005-07-01,27.4,22.1,2.8,80,14.2,0.4515,0.39233333333333337
2005-07-02,27.8,21.4,13.5,84,16.14,0.45437500000000003,0.4039166666666667
2005-07-03,26.7,20.8,11.0,84,12.82,0.449625,0.43404166666666666
2005-07-04,27.7,21.2,15.6,86,15.79,0.4652083333333334,0.4563333333333333
2005-07-05,26.9,21.5,6.4,82,15.39,0.46458333333333335,0.4719583333333333
2005-07-06,27.8,21.1,7.6,81,17.09,0.47075,0.464
2005-07-07,26.6,21.7,13.1,85,11.42,0.466375,0.47179166666666666
2005-07-08,27.4,21.7,2.6,83,17.36,0.464375,0.4719166666666667
2005-07-09,28.6,21.5,0.5,78,21.24,0.4495,0.45737500000000003
2005-07-10,29.1,21.2,9.5,81,19.88,0.4544166666666667,0.447125
2005-07-11,29.8,21.2,12.6,80,17.99,0.46212499999999995,0.4572083333333334
2005-07-12,27.4,21.3,8.3,83,15.38,0.46649999999999997,0.467625
2005-07-13,29.7,21.2,1.0,79,21.39,0.465875,0.46187500000000004
2005-07-14,30.6,22.2,3.5,77,22.42,0.4522083333333333,0.4504166666666667
2005-07-15,30.2,20.1,0.0,73,24.19,0.44045833333333334,0.44154166666666667
2005-07-16,30.5,21.1,0.0,71,23.7,0.40991666666666665,0.43095833333333333
2005-07-17,29.4,21.7,3.9,77,19.69,0.3982916666666667,0.4212916666666666
2005-07-18,29.6,21.7,2.3,76,19.8,0.401125,0.41425
2005-07-19,30.7,22.2,0.9,72,22.37,0.38795833333333335,0.4075416666666667
2005-07-20,30.1,22.9,0.9,73,20.6,0.3657916666666667,0.40008333333333335
2005-07-21,28.9,22.8,1.1,74,19.67,0.35241666666666666,0.3934166666666667
2005-07-22,28.7,22.5,7.1,77,17.7,0.3586666666666667,0.3878333333333333
2005-07-23,26.9,22.1,1.8,82,11.74,0.39587500000000003,0.38516666666666666
2005-07-24,24.8,21.2,17.6,91,6.43,0.4713333333333333,0.39645833333333336
2005-07-25,27.4,21.1,14.0,82,18.72,0.4779166666666667,0.4298333333333333
2005-07-26,26.3,21.1,25.1,88,13.22,0.4879166666666666,0.471625
2005-07-27,25.6,21.5,2.6,83,12.05,0.487125,0.4854583333333333
2005-07-28,27.2,22.1,5.3,83,14.81,0.48008333333333336,0.47170833333333334
2005-07-29,25.9,22.1,9.6,88,8.78,0.493875,0.47225
2005-07-30,24.7,21.9,9.5,90,8.03,0.504625,0.48724999999999996
2005-07-31,25.3,21.8,6.5,88,8.93,0.49770833333333336,0.48574999999999996
2005-08-01,24.5,21.6,16.9,91,9.44,0.482375,0.48633333333333334
2005-08-02,27.3,21.8,6.4,86,18.66,0.4843333333333333,0.47729166666666667
2005-08-03,27.5,21.1,1.1,82,19.05,0.47245833333333337,0.47420833333333334
2005-08-04,27.8,21.9,2.3,84,15.21,0.46675,0.4647916666666667
2005-08-05,28.2,21.7,4.5,82,20.49,0.4655416666666667,0.4595833333333334
2005-08-06,27.5,21.5,10.2,86,18.72,0.48137499999999994,0.46812500000000007
2005-08-07,27.8,21.7,4.5,84,17.38,0.4805,0.47774999999999995
2005-08-08,26.8,22.3,8.6,86,13.48,0.47379166666666667,0.48054166666666664
2005-08-09,25.9,21.8,9.9,87,9.68,0.4950833333333333,0.49066666666666664
2005-08-10,27.6,20.9,12.9,82,19.99,0.48241666666666666,0.4947916666666667
2005-08-11,27.2,21.9,4.9,84,13.23,0.4932083333333333,0.4882916666666666
2005-08-12,27.8,21.7,5.5,85,13.33,0.48933333333333334,0.48174999999999996
2005-08-13,24.7,21.4,6.8,86,9.06,0.497125,0.4882916666666666
2005-08-14,27.4,20.8,9.5,83,15.77,0.45337500000000003,0.4832083333333333
2005-08-15,25.3,21.9,1.1,86,8.27,0.44933333333333336,0.4683333333333333
2005-08-16,26.8,21.1,3.6,86,12.98,0.4578333333333333,0.4624166666666667
2005-08-17,27.8,21.6,7.0,84,15.29,0.4779166666666666,0.46166666666666667
2005-08-18,28.8,21.4,0.2,81,18.49,0.471875,0.46729166666666666
2005-08-19,28.0,22.6,0.9,80,17.97,0.45275,0.46141666666666664
2005-08-20,28.4,21.4,1.0,79,20.01,0.4371666666666667,0.45412500000000006
2005-08-21,28.9,21.6,4.3,81,20.95,0.4390416666666667,0.44695833333333335
2005-08-22,29.3,20.2,1.6,82,21.77,0.44325,0.4430416666666667
2005-08-23,29.0,20.9,0.5,82,20.51,0.4330833333333333,0.43854166666666666
2005-08-24,29.7,21.4,2.9,79,22.27,0.41762499999999997,0.43295833333333333
2005-08-25,30.3,20.6,7.0,79,23.45,0.43474999999999997,0.42812500000000003
2005-08-26,29.9,21.5,9.4,82,21.31,0.46608333333333335,0.43345833333333333
2005-08-27,28.3,20.4,5.7,84,20.16,0.47383333333333333,0.4559583333333333
2005-08-28,25.9,21.2,36.8,88,10.28,0.46779166666666666,0.48583333333333334
2005-08-29,26.6,21.4,3.7,84,11.67,0.48675,0.48291666666666666
2005-08-30,27.9,21.4,1.5,80,19.01,0.46937500000000004,0.47608333333333336
2005-08-31,28.3,22.1,1.1,78,19.05,0.45529166666666665,0.4679583333333333
2005-09-01,28.2,22.5,5.9,82,17.37,0.45820833333333333,0.4613333333333334
2005-09-02,27.5,22.2,19.3,86,15.16,0.47045833333333337,0.4751666666666667
2005-09-03,25.3,21.4,14.7,89,10.08,0.47729166666666667,0.492875
2005-09-04,26.4,20.0,4.9,87,16.15,0.4828333333333333,0.4870833333333333
2005-09-05,27.2,21.4,0.9,84,14.94,0.4845,0.4845
2005-09-06,27.3,21.7,8.4,85,14.37,0.47854166666666664,0.48570833333333335
2005-09-07,27.7,21.5,19.4,88,12.19,0.48075,0.4972083333333333
2005-09-08,25.8,21.5,15.1,88,12.1,0.47620833333333334,0.49341666666666667
2005-09-09,25.0,21.6,3.4,88,8.5,0.47020833333333334,0.49254166666666666
2005-09-10,24.6,21.4,9.9,90,10.83,0.4739166666666667,0.48141666666666666
2005-09-11,24.9,21.0,13.8,90,8.86,0.4957916666666667,0.49695833333333334
2005-09-12,25.5,20.9,16.0,90,10.67,0.4872916666666667,0.4919166666666666
2005-09-13,22.6,19.6,132.9,93,2.86,0.47950000000000004,0.4808333333333334
2005-09-14,27.7,18.7,2.1,83,16.01,0.45812500000000006,0.4562916666666667
2005-09-15,27.2,20.1,7.0,82,15.76,0.4562083333333333,0.45325
2005-09-16,25.8,20.9,14.1,93,7.83,0.49604166666666666,0.48383333333333334
2005-09-17,26.9,20.8,8.4,87,12.33,0.4658333333333333,0.484
2005-09-18,28.2,21.2,3.5,81,16.57,0.48016666666666663,0.4842916666666666
2005-09-19,28.0,20.7,2.7,82,17.84,0.4723333333333333,0.47679166666666667
2005-09-20,27.0,20.5,2.7,84,17.92,0.47675,0.4731666666666667
2005-09-21,27.3,21.9,5.2,84,16.37,0.4775833333333333,0.4705
2005-09-22,26.9,20.6,8.1,86,15.33,0.4907916666666667,0.48041666666666666
2005-09-23,26.8,20.7,6.0,86,15.81,0.482375,0.49033333333333334
2005-09-24,26.2,20.6,3.8,87,14.18,0.488375,0.49300000000000005
2005-09-25,26.9,20.7,0.9,83,16.75,0.48141666666666666,0.48995833333333333
2005-09-26,26.2,21.8,1.6,82,12.59,0.4722916666666666,0.48266666666666663
2005-09-27,27.4,21.8,0.2,78,17.72,0.46070833333333333,0.47570833333333334
2005-09-28,27.9,20.5,0.0,80,14.75,0.4487916666666667,0.4675833333333333
2005-09-29,28.8,21.4,10.6,83,19.43,0.463625,0.46479166666666666
2005-09-30,28.6,19.7,0.2,82,22.02,0.46249999999999997,0.46849999999999997
2005-10-01,28.1,19.9,0.3,80,21.11,0.44416666666666665,0.46141666666666664
2005-10-02,28.1,20.2,0.2,77,22.09,0.4299583333333333,0.45366666666666666
2005-10-03,27.8,21.8,2.0,82,17.97,0.42591666666666667,0.4466666666666667
2005-10-04,29.2,20.3,0.2,76,22.01,0.42991666666666667,0.44179166666666664
2005-10-05,28.3,19.4,0.2,79,20.2,0.40958333333333335,0.4360833333333333
2005-10-06,27.7,20.1,1.1,80,19.58,0.3982916666666667,0.43025
2005-10-07,28.4,20.7,1.5,80,20.8,0.393125,0.42483333333333334
2005-10-08,27.3,21.5,2.9,82,15.48,0.4031666666666667,0.421
2005-10-09,27.0,21.4,7.9,84,14.81,0.4362916666666667,0.4223333333333333
2005-10-10,27.7,21.8,11.4,86,14.08,0.462,0.4410416666666666
2005-10-11,27.3,21.7,8.4,87,11.58,0.5007083333333333,0.4829583333333333
2005-10-12,27.9,21.3,3.6,85,16.69,0.4890833333333333,0.4922916666666666
2005-10-13,28.1,20.3,8.6,87,16.28,0.4802916666666666,0.498125
2005-10-14,27.6,21.1,0.0,81,17.82,0.4759583333333333,0.492
2005-10-15,26.1,20.2,2.8,85,14.22,0.474625,0.48104166666666665
2005-10-16,26.1,20.6,1.1,84,14.17,0.4761666666666666,0.478375
2005-10-17,26.0,20.3,2.1,86,11.45,0.485625,0.4785
2005-10-18,25.6,21.0,0.5,84,14.02,0.4682916666666667,0.4757916666666666
2005-10-19,25.4,21.3,6.0,86,13.51,0.46929166666666666,0.47075
2005-10-20,24.3,21.0,3.8,90,8.64,0.488,0.47524999999999995
2005-10-21,24.8,21.1,1.4,87,11.69,0.47774999999999995,0.47712499999999997
2005-10-22,24.5,21.2,8.7,91,7.8,0.47500000000000003,0.4845
2005-10-23,23.7,21.2,3.9,93,6.71,0.493625,0.49275
2005-10-24,26.1,21.3,1.9,88,13.36,0.489625,0.4905
2005-10-25,26.3,21.1,1.3,86,16.11,0.47904166666666664,0.48491666666666666
2005-10-26,26.3,21.3,0.2,85,14.31,0.4658333333333333,0.4779583333333333
2005-10-27,26.5,21.5,2.0,85,15.95,0.4592083333333334,0.47104166666666664
2005-10-28,27.4,21.3,2.1,82,16.7,0.4567916666666667,0.4657083333333334
2005-10-29,26.0,20.7,0.3,83,11.99,0.45341666666666663,0.4615
2005-10-30,26.7,21.1,7.4,84,13.31,0.4614583333333333,0.46058333333333334
2005-10-31,25.7,21.2,0.2,84,11.12,0.46875,0.46725
2005-11-01,27.4,21.3,6.1,84,10.18,0.4809583333333333,0.47079166666666666
2005-11-02,28.8,20.7,0.0,78,19.44,0.46270833333333333,0.4711666666666667
2005-11-03,28.0,21.1,0.3,81,18.02,0.44329166666666664,0.4635416666666667
2005-11-04,24.9,21.3,6.6,89,8.63,0.4643333333333333,0.45925
2005-11-05,26.2,21.5,4.7,88,11.89,0.48675,0.4679583333333333
2005-11-06,28.4,21.5,1.2,84,17.01,0.47174999999999995,0.47233333333333327
2005-11-07,28.5,20.8,1.6,85,15.36,0.4668333333333334,0.467875
2005-11-08,27.6,20.1,4.8,86,16.65,0.4771666666666667,0.46691666666666665
2005-11-09,28.0,19.5,0.0,82,17.55,0.4662916666666667,0.46858333333333335
2005-11-10,28.4,18.5,0.0,79,20.32,0.44366666666666665,0.46187500000000004
2005-11-11,28.4,19.2,0.0,80,19.47,0.4270833333333333,0.45375000000000004
2005-11-12,28.8,19.7,0.0,79,20.34,0.41291666666666665,0.445625
2005-11-13,28.8,19.9,0.0,76,20.65,0.39820833333333333,0.43745833333333334
2005-11-14,29.4,18.2,0.0,70,22.23,0.382875,0.4294166666666666
2005-11-15,27.4,15.5,1.8,76,18.98,0.37525000000000003,0.422375
2005-11-16,28.1,20.6,0.0,80,16.75,0.371375,0.41674999999999995
2005-11-17,26.5,21.3,2.5,84,12.88,0.36929166666666663,0.4121666666666666
2005-11-18,25.1,20.9,1.7,85,14.31,0.382625,0.4090416666666667
2005-11-19,25.3,19.7,0.3,80,16.63,0.37825,0.406375
2005-11-20,24.8,18.9,0.0,76,19.14,0.3619583333333333,0.40225
2005-11-21,24.2,18.2,0.1,77,14.39,0.3485,0.39854166666666674
2005-11-22,22.8,18.4,0.3,81,7.86,0.3424583333333333,0.39537500000000003
2005-11-23,23.6,19.6,0.0,83,6.74,0.3409583333333333,0.3932083333333334
2005-11-24,24.1,19.5,0.0,79,10.08,0.33575,0.391
2005-11-25,25.8,20.0,0.4,81,12.69,0.3292083333333334,0.38833333333333336
2005-11-26,24.9,21.0,1.2,87,9.09,0.3314166666666667,0.38599999999999995
2005-11-27,26.4,21.1,1.5,84,13.32,0.33912500000000007,0.38408333333333333
2005-11-28,27.0,21.3,0.4,81,13.8,0.33875000000000005,0.38204166666666667
2005-11-29,24.9,20.5,5.0,86,9.74,0.35770833333333335,0.3805
2005-11-30,22.7,20.1,9.5,94,3.94,0.42575,0.38316666666666666
2005-12-01,23.3,19.8,3.0,90,5.38,0.45516666666666666,0.3950833333333334
2005-12-02,25.9,21.1,0.4,87,13.82,0.4422916666666667,0.4025
2005-12-03,26.1,20.8,0.2,84,12.63,0.4211666666666667,0.4035
2005-12-04,25.0,21.2,1.5,86,11.2,0.41050000000000003,0.40245833333333336
2005-12-05,24.8,20.8,1.4,86,11.33,0.4093333333333333,0.4015
2005-12-06,21.9,19.5,12.6,90,5.4,0.4495416666666667,0.40520833333333334
2005-12-07,21.2,19.0,4.8,88,4.78,0.47924999999999995,0.43054166666666666
2005-12-08,22.7,19.0,0.2,85,8.33,0.45933333333333337,0.4382083333333333
2005-12-09,24.4,19.6,0.6,84,10.17,0.44204166666666667,0.43766666666666665
2005-12-10,23.2,20.4,12.5,90,5.51,0.4624166666666667,0.4389166666666667
2005-12-11,23.5,20.4,8.7,93,4.53,0.4895,0.4745
2005-12-12,22.1,19.9,9.0,94,2.53,0.4895,0.48020833333333335
2005-12-13,22.7,19.7,7.2,93,5.42,0.5055833333333334,0.49829166666666663
2005-12-14,21.5,20.0,12.3,95,2.52,0.49266666666666664,0.50025
2005-12-15,20.4,18.2,3.0,91,2.32,0.4676666666666667,0.48204166666666665
2005-12-16,21.3,18.1,0.3,87,7.17,0.47129166666666666,0.478625
2005-12-17,22.7,18.2,0.4,86,8.99,0.462875,0.47341666666666665
2005-12-18,20.9,16.4,0.0,75,13.96,0.4499166666666667,0.4675416666666667
2005-12-19,18.3,16.8,11.0,91,2.38,0.47941666666666666,0.46787500000000004
2005-12-20,19.7,18.0,49.2,95,1.6,0.4769583333333334,0.49604166666666666
2005-12-21,19.8,15.0,26.0,91,5.84,0.4742916666666667,0.4877916666666666
2005-12-22,16.8,14.3,6.2,85,5.33,0.494875,0.4928333333333333
2005-12-23,18.8,14.5,0.0,83,9.68,0.4742916666666666,0.48416666666666663
2005-12-24,21.9,16.6,1.1,85,9.76,0.4730833333333333,0.4750833333333333
2005-12-25,22.6,18.1,4.0,88,7.88,0.4827916666666667,0.4737916666666666
2005-12-26,23.7,18.1,0.3,85,10.61,0.47025,0.47225
2005-12-27,24.2,18.3,0.0,82,12.47,0.4547083333333333,0.4663333333333333
2005-12-28,24.1,19.0,0.5,83,10.91,0.44508333333333333,0.46016666666666667
2005-12-29,22.8,19.7,0.0,88,4.63,0.44204166666666667,0.455625
2005-12-30,23.5,19.0,0.0,86,7.5,0.43766666666666665,0.452375
2005-12-31,25.1,18.8,0.2,86,12.28,0.4307083333333333,0.4482916666666667
2006-01-01,25.1,20.0,0.5,85,14.08,0.4243333333333333,0.44412500000000005
2006-01-02,24.2,20.2,0.4,87,10.41,0.4194583333333333,0.4404166666666667
2006-01-03,23.7,20.2,0.2,88,7.47,0.41720833333333335,0.43745833333333334
2006-01-04,27.2,20.0,0.0,82,12.54,0.41091666666666665,0.4345833333333333
2006-01-05,26.8,18.7,0.0,83,18.47,0.3978333333333333,0.43016666666666664
2006-01-06,24.5,18.8,0.0,82,14.78,0.38483333333333336,0.42533333333333334
2006-01-07,22.4,17.9,0.1,81,11.78,0.37683333333333335,0.4215
2006-01-08,22.1,17.4,0.5,82,13.33,0.37266666666666665,0.4180833333333333
2006-01-09,21.8,17.3,0.1,82,12.97,0.36804166666666666,0.41474999999999995
2006-01-10,23.0,16.7,0.0,80,15.98,0.3609583333333333,0.41158333333333336
2006-01-11,24.0,16.7,0.0,81,15.4,0.35108333333333336,0.40795833333333337
2006-01-12,26.7,15.8,0.0,78,21.59,0.34029166666666666,0.4040000000000001
2006-01-13,26.9,15.1,0.0,76,22.15,0.327875,0.3992083333333334
2006-01-14,27.5,14.9,0.0,77,21.93,0.316375,0.39487500000000003
2006-01-15,27.4,16.5,0.0,77,20.75,0.3057083333333333,0.39025
2006-01-16,27.3,18.4,0.0,80,17.03,0.29675,0.38654166666666673
2006-01-17,28.2,18.5,0.0,78,20.03,0.289,0.3829166666666666
2006-01-18,28.8,18.3,0.0,76,18.37,0.280375,0.379125
2006-01-19,28.5,20.8,0.0,73,15.7,0.2745,0.37566666666666665
2006-01-20,29.2,20.8,0.2,72,17.56,0.2709166666666667,0.37266666666666665
2006-01-21,26.6,19.4,0.6,82,16.76,0.27416666666666667,0.370125
2006-01-22,26.2,18.1,0.0,77,17.43,0.2725,0.3677083333333333
2006-01-23,24.0,17.3,0.0,77,15.22,0.26533333333333337,0.36516666666666664
2006-01-24,23.7,16.7,0.0,72,15.42,0.259875,0.363125
2006-01-25,21.8,17.0,0.3,75,9.09,0.257125,0.3615
2006-01-26,22.6,16.9,2.2,74,10.01,0.25608333333333333,0.3600833333333333
2006-01-27,21.9,16.0,3.3,79,9.34,0.2932916666666667,0.35920833333333335
2006-01-28,24.8,17.4,0.0,78,9.65,0.29275,0.3585416666666667
2006-01-29,25.6,18.3,0.1,80,13.32,0.28662499999999996,0.3575
2006-01-30,26.9,19.5,0.3,80,14.0,0.28008333333333335,0.35604166666666665
2006-01-31,26.4,19.2,1.4,82,13.96,0.2770416666666667,0.3545416666666667
2006-02-01,26.7,18.6,0.0,73,21.24,0.27258333333333334,0.35270833333333335
2006-02-02,26.8,17.1,0.0,72,22.23,0.26029166666666664,0.35012499999999996
2006-02-03,27.1,17.0,0.0,73,21.98,0.25004166666666666,0.3476666666666666
2006-02-04,25.0,18.4,0.0,75,15.53,0.24291666666666667,0.3455833333333333
2006-02-05,26.9,18.1,0.0,72,18.86,0.23770833333333333,0.34395833333333337
2006-02-06,26.6,18.0,0.0,75,17.56,0.23208333333333334,0.3419166666666667
2006-02-07,25.8,18.2,0.0,73,16.44,0.22812500000000002,0.3399166666666667
2006-02-08,24.9,17.8,0.1,75,11.91,0.22658333333333336,0.33845833333333336
2006-02-09,25.1,18.7,0.8,83,11.38,0.22983333333333333,0.33737500000000004
2006-02-10,23.3,19.4,0.0,85,8.85,0.2360833333333333,0.3365
2006-02-11,25.8,18.5,0.0,75,16.09,0.23424999999999999,0.33549999999999996
2006-02-12,26.1,18.0,0.0,73,18.44,0.22891666666666666,0.3339166666666667
2006-02-13,27.3,18.3,0.0,73,18.71,0.2237916666666667,0.3320416666666667
2006-02-14,29.2,18.0,0.0,71,20.79,0.21908333333333332,0.3300416666666667
2006-02-15,30.5,18.8,0.1,70,22.14,0.21441666666666667,0.328
2006-02-16,31.7,20.0,0.2,72,21.61,0.21145833333333333,0.32579166666666665
2006-02-17,29.6,21.0,0.5,75,20.49,0.21175,0.3239166666666667
2006-02-18,29.0,20.6,0.0,74,18.26,0.21254166666666666,0.322125
2006-02-19,29.2,20.0,0.0,72,21.43,0.20975,0.32054166666666667
2006-02-20,27.7,20.1,0.1,74,15.42,0.20945833333333333,0.3194166666666667
2006-02-21,28.6,20.3,0.0,73,18.9,0.20908333333333332,0.318
2006-02-22,28.4,19.7,0.1,75,17.72,0.208125,0.3165833333333333
2006-02-23,26.9,19.3,0.6,77,14.46,0.20979166666666668,0.3155833333333333
2006-02-24,27.2,20.6,0.1,76,16.67,0.21224999999999997,0.314625
2006-02-25,27.8,20.1,0.5,74,16.28,0.21308333333333332,0.313625
2006-02-26,29.5,18.9,0.0,73,21.78,0.21208333333333332,0.31254166666666666
2006-02-27,30.1,19.1,0.0,70,22.18,0.208125,0.31120833333333336
2006-02-28,31.4,18.7,0.0,66,21.96,0.20462499999999997,0.30979166666666663
2006-03-01,26.8,18.4,0.0,74,17.79,0.20391666666666666,0.30854166666666666
2006-03-02,26.2,17.4,0.0,72,19.65,0.20354166666666665,0.3075833333333333
2006-03-03,27.6,16.6,0.0,70,24.85,0.20225,0.30654166666666666
2006-03-04,29.5,16.3,0.0,69,24.02,0.20108333333333336,0.3055
2006-03-05,30.0,18.1,0.0,67,24.09,0.19979166666666667,0.30445833333333333
2006-03-06,31.9,18.6,0.0,66,25.23,0.19887500000000002,0.303
2006-03-07,31.9,19.5,0.0,65,22.85,0.19845833333333332,0.3015833333333333
2006-03-08,33.1,19.2,0.0,64,25.91,0.19758333333333333,0.30054166666666665
2006-03-09,32.1,19.4,0.0,67,25.19,0.1975,0.2995
2006-03-10,31.6,19.3,0.0,67,24.72,0.19699999999999998,0.2984583333333333
2006-03-11,32.7,18.0,0.0,62,24.87,0.19699999999999998,0.2974583333333333
2006-03-12,33.1,20.0,0.0,62,22.41,0.19708333333333336,0.2964583333333333
2006-03-13,32.4,19.4,0.0,67,24.92,0.19787500000000002,0.2955
2006-03-14,21.9,19.5,43.7,94,2.27,0.4090833333333333,0.34029166666666666
2006-03-15,25.7,19.6,0.5,85,14.35,0.45,0.39683333333333337
2006-03-16,27.0,19.8,0.3,83,15.67,0.42041666666666666,0.3974583333333333
2006-03-17,28.8,20.7,0.2,80,22.45,0.39566666666666667,0.39408333333333334
2006-03-18,29.7,19.3,0.0,76,25.22,0.3673333333333333,0.38891666666666663
2006-03-19,29.5,19.6,0.0,75,24.6,0.33916666666666667,0.38275
2006-03-20,29.1,20.7,0.0,77,19.93,0.3176666666666667,0.37675
